id,lat,lon,reversed_category
11060732123,48.3514124,10.5771003,
1297470715,48.2749812,10.6591733,
5204606052,48.2754737,10.6597992,
5204606053,48.2752918,10.6599565,
5204606054,48.274904,10.6592577,
5204606055,48.2755424,10.6594563,
336382650,48.294181,10.6510763,
1108928533,48.2940505,10.6518939,
1108928534,48.2943591,10.6512779,
1108928535,48.2938725,10.6516925,
2360932826,48.3178821,10.6344995,
2360932828,48.3179171,10.6342171,
3305535523,48.3178268,10.6349435,
3305535524,48.3176879,10.6349689,
3305535525,48.3178222,10.6338171,
3305535526,48.3179838,10.6340086,
3305535527,48.3180093,10.6341984,
1050204765,48.3252658,10.6789343,
1050204780,48.3251911,10.6791515,
1050204791,48.3250213,10.6787441,
1050204930,48.3249466,10.6789613,
1068161655,48.4067526,10.5941594,
1068161683,48.405919,10.5937001,
1068161777,48.4066422,10.5934237,
1068161806,48.405718,10.5943245,
1068161867,48.4062017,10.5943914,
1068161952,48.405721,10.5945747,
2467800207,48.4063545,10.5935191,
1743191123,48.365922,10.6892696,
1743191126,48.3661695,10.6889246,
1743191128,48.3665539,10.6900305,
1743191130,48.3668091,10.6898307,
3577523052,48.3663559,10.6898664,
640397572,48.2541722,10.7869897,
1411219604,48.2535174,10.7852682,
1411219611,48.2535198,10.7854786,
1411219614,48.253591,10.7860242,
1411219618,48.2536907,10.7849008,
1411219622,48.2539258,10.7861098,
1411219632,48.2541799,10.7869301,
1411219634,48.2542939,10.7853645,
1411219635,48.2543072,10.7871695,
1411219636,48.2545266,10.7864843,
2466229121,48.268429,10.8128752,
2466229125,48.2688024,10.8130847,
6797065475,48.2682996,10.8133958,
2466229122,48.268673,10.8136053,
283134040,48.2831368,10.8393607,
1126061387,48.2835151,10.8394999,
1126061388,48.2833145,10.8391199,
1126061389,48.2832829,10.8392214,
1126061390,48.2832306,10.8392853,
1126061386,48.2833265,10.8397391,
665080304,48.2584739,10.8728625,
6051578818,48.2582356,10.8725734,
6051578819,48.2581304,10.874057,
6051578820,48.2583148,10.87432,
6051578821,48.2583115,10.8743934,
6051578822,48.2583955,10.8744299,
1872860484,48.2726872,10.8801026,
5494254210,48.2728047,10.8796305,
5494254211,48.2727282,10.8801172,
5494254212,48.272761,10.8796127,
2377144659,48.2645791,10.8977707,
2377144702,48.2648464,10.8981765,
2377144706,48.2648612,10.8980924,
2377144708,48.2648628,10.8979368,
3305438060,48.2648651,10.8978217,
5351776572,48.2644458,10.8977654,
5351776573,48.2644304,10.8984237,
5351776574,48.2643166,10.8984263,
1080626197,48.2643046,10.8992969,
2377144667,48.2646277,10.8988056,
2377144679,48.2647068,10.8988074,
2377144687,48.2648018,10.8987971,
2377144689,48.264803,10.8986911,
2377144699,48.2648409,10.898692,
3305440761,48.2646229,10.899301,
7703160546,48.3173324,10.8896756,
7703160547,48.3171764,10.8896515,
7703160548,48.3172604,10.8884203,
7703160549,48.3167775,10.8883459,
7703160552,48.3167623,10.8907982,
7703160553,48.3169052,10.8908202,
7703160555,48.3171612,10.8898757,
8588070282,48.3166441,10.8907799,
8588070284,48.3166887,10.8907868,
8588070285,48.3170218,10.8908382,
8588070293,48.3170324,10.8908398,
8588070294,48.3170947,10.8908494,
8588070302,48.3172735,10.889893,
8588070305,48.3166118,10.8907749,
8588070306,48.3173171,10.8898997,
9091414863,48.3170594,10.890844,
323450123,48.3458407,10.8568965,
323467759,48.345502,10.8556922,
323533165,48.3460092,10.85698,
323563561,48.3457612,10.8567961,
740677015,48.3454154,10.8552941,
740677080,48.3459182,10.8545519,
1178801587,48.3465275,10.8560856,
1178801607,48.3463533,10.8554499,
1178801618,48.3465472,10.8567806,
1178801630,48.3462031,10.8551094,
1178801647,48.3459487,10.8548683,
1178801650,48.3456405,10.8545322,
2877828185,48.3455762,10.8546551,
2877828186,48.3454329,10.8554669,
2877828187,48.3454847,10.8556165,
2877828188,48.3455388,10.854895,
6052842450,48.3455597,10.8545963,
6052842451,48.3456021,10.8545627,
738141377,48.3496666,10.8553738,
739437494,48.349436,10.8560816,
739437525,48.3495218,10.8553418,
739437542,48.3497987,10.8554059,
739437555,48.3497261,10.8561665,
2877856377,48.3497795,10.8556544,
2877856378,48.3497483,10.8559836,
1695279375,48.3655594,10.7892824,
1695279378,48.366145,10.7886724,
2016832555,48.3659496,10.790126,
2016832559,48.3662833,10.7898069,
2016832567,48.3666589,10.7895718,
2016832569,48.3666873,10.7895666,
3353623197,48.366604,10.7883246,
3353623198,48.3668729,10.7896079,
3353623199,48.3658812,10.7901963,
3353623200,48.3658147,10.7900404,
3353623201,48.3657417,10.7898634,
3353623202,48.3656579,10.7896488,
3353623203,48.3655991,10.7894262,
3680990219,48.3667026,10.7887954,
6085011584,48.4050492,10.7890795,
6085018693,48.4049534,10.7891127,
6085018694,48.4049125,10.7893088,
6085018695,48.4043276,10.7895635,
6085018699,48.4050703,10.7907889,
6085018701,48.4049507,10.7909288,
6085018705,48.4051312,10.7906038,
6085018706,48.4050261,10.7891545,
6085018727,48.4050244,10.7908871,
2626645912,48.3711454,10.8078207,
2626645915,48.3708888,10.8078207,
2626645917,48.3708817,10.8090545,
2626645919,48.3709512,10.8092664,
2626645922,48.3711543,10.8105217,
2626645923,48.3712006,10.8104815,
2626645925,48.3711632,10.8102159,
2626645927,48.3711908,10.8095843,
2626645929,48.3711507,10.8091377,
2790256720,48.3713327,10.8131073,
3036898168,48.3710328,10.810052,
10992630205,48.3714527,10.8130937,
5396152928,48.3714818,10.8152421,
5396152932,48.3714378,10.8150491,
5396152934,48.3714449,10.8152399,
5396152936,48.3714787,10.8150459,
10992599003,48.3714798,10.8138479,
10992599004,48.3713663,10.8138612,
2628961118,48.366199,10.838207,
2628961120,48.3662749,10.838158,
2628961122,48.3662154,10.8382766,
2628961124,48.3663814,10.838124,
2628961127,48.3664997,10.8381811,
2772080922,48.3662238,10.8383056,
2772080923,48.366294,10.8382645,
2772080928,48.3663712,10.8382747,
2772080929,48.3664906,10.8383052,
559189670,48.3981217,10.8146024,
6575031584,48.3976551,10.814597,
6575096285,48.3976996,10.8141625,
6575096286,48.3981662,10.8142912,
4307232313,48.3905782,10.863845,
4307232314,48.3906503,10.8634876,
4307232317,48.3906989,10.8634666,
4307232320,48.390869,10.8627788,
4307232321,48.3906967,10.8639999,
4307232324,48.3908863,10.8634407,
4307232325,48.390775,10.863605,
4307232326,48.3909313,10.8625281,
4307232329,48.3909255,10.8645075,
4307232335,48.391005,10.8623918,
4307232336,48.3910315,10.8645538,
4307232337,48.3910722,10.8626204,
4307232338,48.3912707,10.8627249,
4307232339,48.3914378,10.862632,
5143105781,48.391178,10.8626774,
5679749308,48.3912284,10.8624667,
8554934947,48.3912382,10.8635661,
8554934948,48.3911149,10.8634273,
8554934949,48.391126,10.8635125,
8554934950,48.3913174,10.8624991,
8554934951,48.3906687,10.8640596,
8554934952,48.3905556,10.86401,
3852771212,48.4324412,10.8161709,
3852771219,48.4324668,10.8164627,
3852771241,48.4326122,10.8164322,
3852771242,48.432613,10.8161089,
2069603462,48.4542942,10.824152,
2069603463,48.4543749,10.8244356,
2069603464,48.4544036,10.8240812,
2069603465,48.4544844,10.8243648,
3859711238,48.4595622,10.8327488,
3859711239,48.4596013,10.8330197,
3859711240,48.4592954,10.8328534,
3859711241,48.459347,10.8326415,
3577107262,48.4211608,10.887419,
3577107263,48.4212365,10.8874878,
3577107264,48.4212567,10.8874374,
3577107265,48.421181,10.8873686,
2068066074,48.4335341,10.8812018,
2068066076,48.433544,10.8816591,
2068066080,48.4336845,10.8811944,
2068066081,48.4336943,10.8816517,
4348042410,48.4470863,10.8735533,
4348042411,48.4470867,10.8735032,
4348042412,48.4470034,10.8735019,
4348042596,48.447004,10.8735537,
2068066173,48.4355385,10.8811832,
2068066175,48.4355514,10.8813048,
2068066177,48.4356483,10.8811568,
2068066178,48.4356612,10.8812784,
6339698710,48.6136752,10.5805995,
6339698711,48.6136805,10.5811252,
6339698712,48.6134517,10.5812164,
6339698713,48.6131254,10.5807899,
6339698714,48.6131538,10.5807336,
6339698715,48.6134375,10.5806612,
6339698716,48.613418,10.5805324,
6339698717,48.6134695,10.5805163,
6339698718,48.6134961,10.5806183,
9461613039,48.6135227,10.5806155,
9461613042,48.613137,10.580767,
9461613044,48.6135008,10.5803245,
9461613045,48.6134795,10.5804345,
9461613046,48.6129848,10.5805847,
9461613047,48.6129263,10.580574,
9461613048,48.6127152,10.5798203,
9461613049,48.6129883,10.5796566,
9461613050,48.6130664,10.5798685,
9461613052,48.6134886,10.5803874,
1311910285,48.4736083,10.7183939,
1311910351,48.4737088,10.7183425,
1311910523,48.4735201,10.7180013,
1311910623,48.4736206,10.7179499,
304100422,48.4671499,10.7867752,
304100424,48.4669868,10.7866682,
304100426,48.467151,10.7860989,
304100431,48.4670934,10.7862985,
304100428,48.4673141,10.7862059,
291613142,48.554882,10.7822376,
291613143,48.5557126,10.7819785,
291613144,48.5557236,10.7816404,
291613155,48.5549448,10.7815979,
291614271,48.5548802,10.782167,
291614272,48.554933,10.7820992,
2800608820,48.4896351,10.8523372,
2800608821,48.4896621,10.8523853,
2800608822,48.4896776,10.8523737,
2800608823,48.4896563,10.8523183,
4540941712,48.546178,10.8483194,
4540941713,48.5461426,10.8483192,
4540941714,48.5461428,10.8482667,
4540941715,48.5461781,10.8482669,
5509482815,48.5578374,10.862013,
5509482816,48.5581255,10.8618927,
5509482819,48.5587353,10.8607811,
5509482820,48.5588029,10.8612299,
5509483621,48.5585472,10.8616779,
5509483622,48.5588463,10.8613657,
6284476847,48.5587196,10.8606371,
6284476848,48.5577893,10.8612916,
6284476849,48.557724,10.8619504,
6284476850,48.5576395,10.8613597,
6284476851,48.5576751,10.8618022,
4042231495,48.5820638,10.7262066,
4042231503,48.5822359,10.7270267,
4042231504,48.5823468,10.7259786,
4042231511,48.582502,10.7267886,
380770127,48.6694126,10.7975058,
380770128,48.6687668,10.7982026,
380770130,48.6693738,10.7995115,
380770132,48.6700144,10.7988217,
6389415777,48.6689666,10.7966075,
6389415778,48.6684497,10.7971574,
6389415779,48.668417,10.7972658,
6389415780,48.6684188,10.7974023,
3305442713,48.571362,10.8251991,
3305442717,48.5712712,10.8245468,
8285333461,48.5710878,10.8253393,
8285333462,48.5709849,10.8246097,
2429525398,48.5794297,10.8411445,
2429525406,48.57948,10.8415485,
3305551231,48.5793894,10.8408498,
3305551232,48.5790275,10.8409779,
3305551233,48.5791263,10.8414974,
3305551234,48.5792343,10.8416271,
3305551235,48.5793436,10.8416714,
3305551236,48.5794973,10.8417354,
1061280877,48.6165426,10.8039996,
2429526372,48.616639,10.8039912,
5505460912,48.6165457,10.8040921,
5505460917,48.6168138,10.8040218,
5505460918,48.6166471,10.8040151,
5505460919,48.6165461,10.8042189,
5505460920,48.6166516,10.8042162,
5505460921,48.6166525,10.8043061,
5505460922,48.6167491,10.8042994,
5505460923,48.6167447,10.8042176,
5505460924,48.6168165,10.8042149,
1397723625,48.6015749,10.8275533,
1397723629,48.6016596,10.828007,
1397723631,48.6017627,10.8286057,
1397723632,48.601851,10.8289492,
1397723634,48.6019197,10.8274574,
1397723636,48.601932,10.8289615,
1397723637,48.6020033,10.8280697,
1397723644,48.6021849,10.8287151,
3584003144,48.6019741,10.8276658,
3584003145,48.6019874,10.8278644,
3584003150,48.6020911,10.8281638,
2665121967,48.6281907,10.8934002,
2665121968,48.6281978,10.893529,
2665121970,48.6280347,10.8935612,
2665121971,48.6280241,10.893427,
2306629346,48.7595973,10.4457074,
2306629350,48.7596032,10.4456309,
2306629354,48.7597793,10.4460678,
2306629356,48.7598596,10.4454451,
2306629358,48.7598627,10.4454418,
2306629360,48.7598687,10.445476,
2306629362,48.7598716,10.4454739,
2306629364,48.7599248,10.4454021,
2306629366,48.7599337,10.4454342,
2306629368,48.7599365,10.4460589,
2306629369,48.7599431,10.446121,
2306629374,48.760006,10.4454069,
2306629376,48.7600308,10.4454778,
2306629378,48.7600434,10.4457542,
2306629380,48.7600476,10.4460334,
2339383519,48.7596783,10.4459178,
2339383520,48.7597248,10.4460243,
8162463773,48.9702703,10.4658577,
8162463780,48.969937,10.4654606,
8162463781,48.9703068,10.4657221,
1369267695,48.9700638,10.4666179,
8162463772,48.9696923,10.4663819,
2599634411,49.0782041,10.3042817,
2599634412,49.0782235,10.3043768,
2599634416,49.0784121,10.3041829,
2599634420,49.0784315,10.304278,
7984865847,49.0436486,10.4572757,
7984865848,49.043545,10.4571062,
7984865849,49.0433068,10.4573963,
7984865850,49.0434104,10.4576081,
9118071437,49.0435427,10.457109,
9118071438,49.0434066,10.4576003,
2461677817,48.6812716,10.7033136,
2461677820,48.6810628,10.7033587,
2461677821,48.681564,10.7041957,
2461677825,48.6812226,10.7041996,
2461677831,48.6811267,10.7036957,
279751284,48.7146185,10.7566035,
279751293,48.7148516,10.7558455,
279751303,48.7155121,10.7568079,
279751312,48.7161212,10.7581801,
279751329,48.7154598,10.7596301,
279751336,48.7154615,10.7588313,
279751343,48.7150336,10.7588167,
279751357,48.7150738,10.7572567,
279751363,48.7150028,10.7570327,
2092393473,48.7158303,10.7574695,
279747838,48.716367,10.759646,
279751321,48.7166512,10.7598579,
2092393477,48.7162832,10.7596696,
2092393481,48.7163959,10.76093,
2092393484,48.7163968,10.7596434,
2092393486,48.7164436,10.7599009,
2092393489,48.7167479,10.7609024,
274712562,48.7030188,10.7806103,
274712565,48.7034428,10.780198,
274712569,48.7036671,10.7807458,
274712572,48.7032666,10.7811567,
389539086,48.6944329,10.8066215,
389539087,48.6931393,10.8060955,
389539089,48.6931181,10.8062362,
389539091,48.6935442,10.8067522,
1671673837,48.6902948,10.803884,
1671673838,48.6903246,10.8033424,
1671673839,48.6915165,10.8043279,
1671673840,48.6917201,10.8045385,
1671673841,48.6918135,10.8039683,
1671673853,48.691884,10.803538,
2092393278,48.6932701,10.8064697,
7625393997,48.6943356,10.8065819,
389539092,48.6938715,10.8070142,
389539094,48.6940408,10.8070391,
389539095,48.6941951,10.8069943,
389539096,48.6942997,10.8069121,
5513958037,48.8665069,10.7137259,
5513958038,48.8656615,10.7137592,
5513958039,48.8657539,10.7146077,
5513958040,48.8665375,10.7145975,
7825856523,48.7879495,10.9044747,
7825856524,48.7882251,10.9044358,
5599714750,48.85375,10.8590389,
1809825681,48.8539408,10.8593848,
1809825682,48.8539633,10.8595993,
1809825685,48.8540251,10.8593644,
1809825686,48.8540476,10.8595789,
5599714749,48.8545971,10.8594734,
5599714751,48.8538311,10.8598811,
5599714752,48.8546183,10.8597202,
6172545485,49.0433246,10.5880955,
6172545486,49.043504,10.5893106,
6172545487,49.0434829,10.5894098,
6172545488,49.0434477,10.5894635,
6172545489,49.0429326,10.5896485,
6172545490,49.0429079,10.5896325,
6172545491,49.0427321,10.5882779,
6172545500,49.0434915,10.5892261,
6172547826,49.0427676,10.588267,
6172547830,49.0430849,10.5895938,
306229730,49.0238792,10.8229751,
306229731,49.0237611,10.8229837,
306229732,49.0235922,10.8232154,
306229733,49.0235156,10.8246416,
306229734,49.0237239,10.8246588,
304799402,49.0129667,10.8522437,
306234771,49.0132108,10.8519878,
304799400,49.013406,10.8530233,
306234772,49.0135982,10.8528294,
336211722,49.0134393,10.8529809,
1105862545,48.2585653,10.9694673,
1105862590,48.258084,10.9702179,
1105862630,48.2592536,10.9698467,
1105862635,48.258901,10.9696859,
1105862637,48.258783,10.9696416,
1105862639,48.2587289,10.9695751,
1105862641,48.2586772,10.969516,
1105862643,48.2586182,10.9694902,
1105862666,48.2593412,10.9699371,
1105862680,48.2584473,10.9694162,
1105862685,48.2583109,10.9694042,
1105862687,48.258287,10.9696046,
1105862689,48.258451,10.9696896,
1105862690,48.2584977,10.9697192,
1105862692,48.2585332,10.9697712,
1105862693,48.2585234,10.9697915,
1105862696,48.2586158,10.969963,
1105862697,48.2586527,10.9698891,
1105862698,48.2587018,10.9698854,
1105862703,48.2588301,10.9700079,
1105862705,48.2588768,10.9699348,
1105862707,48.2589404,10.9699482,
1105862712,48.2589987,10.9700817,
1105862714,48.2590287,10.9701051,
1105862715,48.2590743,10.9701097,
1105862717,48.2591784,10.9700678,
1105862718,48.2592534,10.9700141,
1105875170,48.2580752,10.9704531,
1105875171,48.2575441,10.970402,
1105875172,48.2575443,10.9691856,
1105875173,48.2581739,10.969364,
3521425674,48.2580999,10.9697936,
5214954440,48.2575466,10.9701058,
789910966,48.2880114,10.9785774,
3364693722,48.2877032,10.9785415,
3364693723,48.2877495,10.9795073,
3364693731,48.2879329,10.9795082,
3364693734,48.2880001,10.9794013,
8315934477,48.2878369,10.9784961,
9051008666,48.2880003,10.9793865,
6943538937,48.35298,10.9381959,
6943538938,48.3529834,10.9382126,
6943538939,48.3530327,10.9381899,
6943538940,48.3530293,10.9381731,
765053826,48.3475246,10.9993762,
2074474738,48.3471055,10.9994895,
2074474746,48.3471188,11.0002075,
2074474773,48.3475549,11.0001437,
2809500320,48.3472722,10.9994078,
8749922081,48.3606335,10.9229265,
8749922082,48.3605728,10.9229394,
8749922083,48.3605824,10.9230413,
8749922084,48.3606431,10.9230283,
8749922089,48.36106,10.9228299,
8749922090,48.3609993,10.9228428,
8749922091,48.3610089,10.9229446,
8749922092,48.3610696,10.9229317,
8749922104,48.3614768,10.9227469,
8749922105,48.3614158,10.9227557,
8749922106,48.3614224,10.9228581,
8749922107,48.3614834,10.9228493,
8749922108,48.3614984,10.9233632,
8749922109,48.36142,10.9233966,
8749922110,48.3614539,10.9235805,
8749922111,48.3615311,10.9235489,
510909310,48.3987981,10.9737712,
8315934478,48.3985021,10.973569,
8315934479,48.3985177,10.9736738,
8315934480,48.3987709,10.9735885,
8315934481,48.3983753,10.9736117,
8315934482,48.3984181,10.9738993,
1291996593,48.4581199,10.974622,
3438215373,48.4579167,10.9747107,
3438215374,48.4579925,10.9749815,
3438215375,48.458015,10.9752961,
3438215379,48.4581787,10.9752341,
1469975330,48.3935741,11.0516654,
1469975337,48.3931065,11.0515296,
1469975348,48.3939338,11.0517526,
1469975355,48.3940482,11.051345,
6452093522,48.3931671,11.0511545,
7993810139,48.3931235,11.0515702,
7993810140,48.3939837,11.0517271,
7993810147,48.3931431,11.0512322,
676618246,48.3894927,11.1048309,
3060134785,48.3889054,11.1031493,
3060134788,48.3889986,11.1042141,
3060134789,48.3890256,11.1044577,
3060134794,48.389085,11.1045588,
3060134797,48.3891623,11.10302,
3060134810,48.389556,11.1044727,
3060134812,48.3896626,11.1031755,
3060134821,48.3899218,11.10449,
3060134822,48.3899196,11.1032763,
3060134827,48.3900459,11.103711,
3060134830,48.3900618,11.1033054,
8223646055,48.3894631,11.1048112,
1631379954,48.4251565,11.058651,
1631379996,48.4253579,11.0580035,
1631380053,48.4254309,11.0588448,
1631380089,48.4256323,11.0581973,
2184097674,48.4254917,11.0586494,
11081134441,48.42539,11.0580262,
11081134444,48.4256124,11.0581833,
1064664566,48.2581858,11.1720278,
9553446552,48.2581428,11.1707898,
10712525199,48.2576489,11.1708483,
10712525206,48.2576753,11.1720827,
4759532122,48.3017479,11.1798153,
4759532126,48.3020948,11.1802537,
4759532127,48.3015757,11.1803198,
4759532125,48.3019174,11.1807198,
1188750853,48.3359723,11.1322318,
3359885596,48.3360102,11.132132,
1188750833,48.3364695,11.1345348,
3359885597,48.3379268,11.1314517,
3359885598,48.3379825,11.1319829,
3359885599,48.3380093,11.133307,
8526123214,48.3375108,11.131538,
8526123215,48.3367432,11.1317577,
1703455638,48.2833747,11.2614219,
9655278183,48.2836546,11.2609238,
10697202817,48.2833737,11.2613595,
10697202823,48.2833667,11.2609344,
10697202825,48.2833729,11.2613123,
9655278186,48.2836625,11.2614113,
1187804675,48.3178621,11.2217691,
1187804700,48.317692,11.2217278,
1187804754,48.3177055,11.220487,
1187804756,48.3179153,11.2204877,
3481458017,48.3360386,11.2871701,
3481458018,48.3359709,11.2866336,
3481458015,48.3363114,11.2864003,
3481458016,48.336438,11.286808,
4824164626,48.3361496,11.2870695,
2250990469,48.4442671,11.1203387,
2250990470,48.4443489,11.1198147,
2250990471,48.4448971,11.1212614,
2250990473,48.4449946,11.1207055,
2357922688,48.444125,11.1198497,
2357922703,48.4451045,11.1209282,
2363424029,48.4440365,11.1199792,
2363424037,48.4441142,11.1200986,
2363424039,48.4442333,11.1196932,
2363424041,48.4445919,11.1201472,
2363424044,48.4451308,11.1208847,
728835076,48.379737,11.2606787,
728835081,48.3799608,11.2609541,
728835091,48.3798523,11.2611267,
728835103,48.3792758,11.2616477,
728835125,48.3791047,11.2612369,
728835139,48.379455,11.260995,
2098207978,48.3791701,11.2614365,
1190073298,48.417845,11.3139994,
1190073430,48.4179887,11.3134254,
1190073840,48.4177572,11.3131542,
4064141534,48.4175328,11.3137293,
4064141535,48.4176663,11.3132679,
3360608686,48.4891537,10.9153271,
8315934472,48.4890262,10.9153485,
8315934473,48.4889809,10.9147322,
8315934474,48.4891084,10.9147108,
3360608687,48.5157042,10.940092,
3871572238,48.5151241,10.940516,
3871572241,48.5153224,10.9398377,
3871572247,48.5155059,10.9407703,
1057647015,48.5728745,10.9070893,
1057647017,48.572744,10.9070834,
1057647369,48.5727443,10.9073169,
1057647972,48.5728782,10.9073106,
7811057707,48.5729304,10.9073093,
7811057708,48.5729478,10.9080042,
7811057709,48.5727838,10.9080136,
7811057710,48.5727663,10.9073186,
1186317486,48.5817156,11.0805173,
1186317933,48.5817909,11.0800798,
1186318669,48.5813845,11.0803933,
1186318823,48.5813773,11.0802574,
738807247,48.4939082,11.1802622,
8315934582,48.4935611,11.1803441,
8315934584,48.4937536,11.1800541,
8315934583,48.4937081,11.1805911,
1163157507,48.4964583,11.2659803,
1163157573,48.4968259,11.2659168,
1163157618,48.4969807,11.2668983,
1163157633,48.4966627,11.267046,
1767730340,48.5331928,11.2226331,
7393034386,48.5329807,11.2224175,
7393034387,48.5331684,11.2224052,
7393034388,48.5330949,11.2232352,
7393034389,48.5328288,11.223283,
2695431500,48.6113915,11.1578207,
2695431520,48.6116002,11.1574811,
2695431538,48.6117046,11.158261,
2695431539,48.6119133,11.1579214,
1003038272,48.5826604,11.1832225,
1003038829,48.5828721,11.1834042,
1003038860,48.5827171,11.1837984,
1003039290,48.5825055,11.1836167,
1767724059,48.6085451,11.1993693,
9473448493,48.6082153,11.1995047,
9473448494,48.6080911,11.1988208,
9473448495,48.6084582,11.1987121,
736697708,48.5688043,11.2531809,
736697714,48.5685478,11.2535596,
736697717,48.5687847,11.2540227,
736697718,48.5687701,11.2534135,
736697722,48.5690351,11.2529548,
736697724,48.5692745,11.2535685,
1302028159,48.570391,11.2965093,
1302028160,48.5708324,11.2970701,
1302028163,48.5708052,11.2964707,
1302028165,48.5703328,11.2971167,
2506468641,48.5703641,11.2969419,
2506468644,48.5703873,11.2967315,
2506468645,48.5704075,11.2971098,
2506468650,48.570531,11.2964976,
2506468656,48.5706454,11.2964881,
2525601753,48.3114118,11.3523276,
2525601770,48.3122488,11.3526962,
2525601774,48.3113923,11.3527335,
3244956912,48.3114434,11.3521819,
3244956923,48.3122992,11.3523324,
193852421,48.3521836,11.3758887,
193852424,48.3521124,11.3759398,
2126907382,48.352056,11.3753546,
2126993256,48.3521716,11.3765904,
2128119503,48.3518361,11.3755173,
2128119504,48.3518097,11.3758764,
2128119508,48.3519606,11.3760993,
2128119510,48.3520116,11.3766308,
2128131932,48.3518623,11.3757042,
506494541,48.2698295,11.4722375,
506494542,48.2690515,11.4723708,
506494543,48.2690211,11.4719278,
506494544,48.2698023,11.4717949,
5395816014,48.3022077,11.4971828,
5395816015,48.3021331,11.4979523,
5395816016,48.302485,11.4982218,
5395816017,48.3025229,11.4978334,
5395816018,48.3024873,11.4973329,
5395816019,48.3023147,11.4970282,
2210207336,48.3348735,11.4389703,
2210207339,48.3349086,11.4382347,
2210207348,48.3349637,11.4390146,
2210207361,48.3350649,11.4390657,
2210207365,48.3351342,11.4391003,
2210207366,48.3351752,11.4382749,
2210237865,48.3349676,11.4390522,
2210237866,48.3350417,11.4390909,
2498327929,48.3829778,11.4229143,
2498912389,48.3832581,11.4228045,
2498912391,48.3834109,11.4228737,
2498327962,48.383434,11.4229724,
2498523054,48.3830341,11.4232326,
2498523059,48.3831109,11.4231999,
2498523061,48.3831416,11.4232883,
2498523074,48.3834763,11.4231339,
597478101,48.4298606,11.3697754,
597478102,48.4293071,11.3697263,
597478103,48.4292796,11.3701585,
597478104,48.4298556,11.3702372,
5791448655,48.4297535,11.3697659,
540216965,48.4084017,11.4796536,
540216968,48.408814,11.478823,
832424388,48.4084835,11.4797795,
832424413,48.4085235,11.4798313,
832797174,48.4090231,11.4790517,
832797177,48.4086226,11.4799103,
540237809,48.4270309,11.5304591,
540237814,48.426802,11.5305244,
540237816,48.4265936,11.5303781,
540237819,48.4267113,11.5296058,
540237821,48.4269499,11.5295529,
2295196253,48.4267448,11.5303575,
4656373019,48.2535158,11.5450457,
4656373020,48.2534958,11.5450425,
4656373021,48.2534887,11.545164,
4656373022,48.2535091,11.5451673,
4672898654,48.2550561,11.5450241,
4672898655,48.2550312,11.5450843,
4672898656,48.2551976,11.54521,
4672898657,48.2552169,11.545152,
4656391237,48.2521422,11.5491357,
4656391238,48.2521243,11.5491312,
4656391239,48.2521152,11.5492281,
4656391240,48.2521334,11.5492322,
4656415132,48.2537625,11.5535055,
4656415133,48.2537352,11.5535692,
4656415134,48.2537174,11.553552,
4656415135,48.2536237,11.5537702,
4656415136,48.2537012,11.5538452,
4656415137,48.2537967,11.5536228,
4656415138,48.2537809,11.5536075,
4656415139,48.2538064,11.553548,
4741882878,48.2633257,11.5591329,
4741882879,48.2632905,11.5595606,
4741882880,48.2633333,11.5595685,
4741882881,48.2633243,11.5596786,
4741882882,48.2636003,11.5597298,
4741882883,48.2635892,11.5598648,
4741882884,48.2636723,11.5598802,
4741882885,48.2637276,11.5592075,
5821552636,48.263712,11.5593971,
4395443100,48.2730786,11.5642049,
4395443102,48.2730911,11.5641629,
4395443103,48.273104,11.564222,
4395443104,48.2731165,11.56418,
4758748713,48.2719426,11.5668332,
4758748714,48.2719008,11.566808,
4758748715,48.2719169,11.5667478,
4758748716,48.2719587,11.566773,
9051739232,48.2963838,11.6319346,
9051739233,48.296096,11.6307721,
9051739237,48.2958414,11.631271,
9051739238,48.2960471,11.6321294,
310505555,48.3181002,11.5498655,
310505556,48.3185772,11.5491703,
310505557,48.3182144,11.5492379,
310505558,48.3180146,11.5492808,
310505559,48.3177577,11.54949,
310505560,48.3175972,11.5497529,
310505561,48.3174759,11.5500318,
310505562,48.3179495,11.5500695,
2185534067,48.3526908,11.6367438,
2185534072,48.3527723,11.6368168,
2185534073,48.3526888,11.6368114,
2185534076,48.3527742,11.6367492,
457325773,48.2567472,11.6525921,
1012263560,48.2508973,11.6563918,
1885907543,48.2567493,11.6525111,
2290639089,48.2568519,11.6525983,
2290639090,48.2568531,11.6525512,
2290639091,48.256854,11.6525173,
300441020,48.3185633,11.6518332,
300441022,48.3196255,11.6522563,
1815124837,48.3188319,11.651583,
1815124838,48.3188481,11.6516242,
1815124865,48.3191503,11.6513362,
1815124868,48.3192237,11.6513811,
1815124871,48.3193077,11.6513194,
300441021,48.3187941,11.6525021,
620503496,48.4064336,11.7271412,
622125184,48.4065341,11.7258559,
622125190,48.4064858,11.725855,
622125204,48.4065319,11.7261149,
6700275275,48.4065251,11.7267762,
6700323286,48.4065272,11.7265171,
6700323327,48.4064741,11.7271373,
6700323359,48.4065292,11.7264476,
6700323371,48.4065313,11.7261886,
6700323384,48.4065224,11.7271382,
6700323398,48.4065245,11.7268792,
6801807156,48.4059649,11.7271474,
7139025137,48.4064989,11.7258552,
7139025138,48.40636,11.7271486,
7141414010,48.4059388,11.7271309,
7141414011,48.4059342,11.7258613,
